Review,Sentiment
I gave an average evaluation because of the fact that I have not used the tape. so far so good .  I have not used it.,3
"This is a great price. I bought my nano used and it didn't come with a charger, so this was a good price for just something that will charge it. But it's frustrating that I can't listen to it while charging it. Also when syncing to itunes, I often get an error, which is 99% likely due to the cord. Still a good price and it does charge.",3
"For most part product works great. The speaker itself could be louder, and it don't work well with my one mp3 player it makes my music skip, but it works great with other mp3, still wish speaker was louder, still keeping product!!",3
Not much of Bass Sound at all. Volume range is mediocre. Made of poor quality materials. Bad choice of purchase.,3
"this product functions the way that I need it to:  it has the 30 pin slot exposed, so I can charge it without taking the iPod nano out of the band.  I can also attach the heart rate monitor transmitter while wearing it.  The actual quality of the band is not so great.  It is a bit too rubbery and flimsy.",3
"I bought this remote start because it was a modular plug in type and not the type that had to be spliced. I thought my husband could put it in. When it came with all those wires-he laughed at me. He's extremely knowledgeable about working on our vehicles/4wheelers/motorcycles/etc. but he adamantly refused this project. It took a professional audio place 4 hours to install it and cost $185.00. As for it working, it does. I lost my \\""chirp\\"" on locking my doors and have to really listen to make sure my Jeep is locked now when I am in a parking lot. The buttons are a little small and hard to work with on the keychain.  It's nice to get in a warm vehicle after working a night shift and not having to scrape the ice off your windshield. I just wish the other reviews were as honest about the installation.<br /><br />Kim-Colorado",3
"Product appeared to be acceptable quality, etc, but I was sent the wrong mount. I ordered for one phone and was shipped a one for a different phone. Amazon made it very easy to return. Minimally annoyed but got what I wanted in the end.",3
"When I first got this at Christmas (2009) I loved it and it worked great! Very little static is you just turn the treb down and I found out even less static if you put your iPod on standby mode while listening to a song. However, after mulitple uses, maybe six or seven, it started to loose it's audio output and I found out one of the prongs came loose and slides. This little problem meant to sound on the whole right side of the car. Then when I tried to also tighten the backing, it came loose and won't hold the iPod up. Cheaply made and not worth the money. Better have been made before.",3
Seems a little on the cheap side.  The color is lovely.  Not sure about the craftsmanship.  Decided to buy another for a Christmas gift instead.,3
"First off this is a good little radio, especially if you are looking for one that is small and can be tucked away inconspiciously in your vehicle or if you just don't have much room for a full size CB radio this will work just fine...The price is a little over market value, $52.99 listed at Walmart...Biggest complaint here is not a blast on the radio but on the product description, 7 Watts...Really?  FCC Rules and Regulations Part 95 - Subpart D - Rules 10 states 4 watts carrier power is not to be exceeded.  Even if you were to open this radio up and increase the power out to 7 watts your final will not last long and any way the incease from 4 to 7 watts isn't even going to give you a full S unit so you'd just be better off just getting a CB that transmits at 4 Watts and save frying your Final for those extra little watts...Save your money buy the $52.99 one and use the money you saved on a really good antenna, that's what really matters...Sorry for the rambling, invest in a good antenna and any little radio will work just fine.",3
"This case provides scratch protection for the rear of the iPod only.  It will not protect it from shock, drops or falls.  It goes on and off of the iPod a little too easily.  If you just want something to protect the back, this will work.  If you want a full iPod protection solution, look elsewhere.",3
"Not that bad, the silver one is in a friend of mine she likes it, there were two gold ones I have one in my Nissan Van and I just noticed that the gold paint is pilling and the 3M adehesive is pilling as well after less thena month",3
"lasted my ipod for about 5 months, then it started growing out of it's shape and holes grew in the top left/right corner, i liked the style and it came in about 4-5 days , the stylus did not last long, the rubber part of it eventually popped off, the flippers made it easy to hold",3
"Positives:  It works well and provides high quality recording.  It definitely \\""does the job\\"".<br /><br />Negatives:  The plastic used to make the mount needs to be stronger. It's somewhat brittle.  I broke it today, but I will probably be able to repair it with epoxy.  If not, I'll have to find a replacement mount.<br /><br />The lithium battery doesn't last long enough.  If you are taking a quick shopping trip to the market, to a sandwich shop, and to Lowes, then home - the battery won't last the entire trip.  Estimate 30 minutes battery life, per my experience.  But you can plug it in to the \\""cigarette lighter\\"" outlet and it will work while the battery recharges.  If you wire it in, that will solve the battery life problem.<br /><br />I have a lease car, so I can't modify my car and wire it in.  And plugging it into the DC power source provided in my car is inconvenient, with wire trailing very obtrusively and inconveniently.  The wire can't be hidden and gotten out of the way without modifying the car.<br /><br />Overall, it's a pretty good product for the price.  If battery life can be improved and the mount strengthened, it will be a great product.<br /><br />UPDATE:  The screen swivels,  and lately the swiveling feature has resulted in the screen going blank on mine.  Apparently the connections are not good enough to withstand months of occasional 30 to 45 Degree swiveling of the screen so that I can see the screen as I drive.<br /><br />It's a nice product, but the kind of quality components necessary to keep it working without problems just aren't there, if you intend to use it for more than a year.<br /><br />I'll pay more and get a better quality item to replace it.<br /><br />----------<br />Update:  I got the screen working aqain.  I disassembled the screen by popping it loose from the camera, removed two screws, and took the back off of the screen and reattached the ribbon cable connection to the screen, which had worked loose. - Works okay now.<br /><br />-----------<br />The windshield mount could not be repaired.  And I could not find a replacement mount that will work with this dashcam.  So instead I now use it placed on my dashboard on a \\""sticky mat\\"".  That works okay - but it's a \\""work-around\\"" and that shouldn't be necessary for a good product.",3
"Plugged it in, didnt work.  That is to say, any wire worked just as well, and that is not enough.  I live just outside a metropolitan area where radio signals are strong and plentiful.  The oem antenna on my car is poor relative to my others, this is unusable.  Maybe there was a break in the wire somewhere?",3
Good headset.,3
"I have had issues with this product, but I think the main reason is because my lighter is so close to my ignition so I tend to bump it all the time.  I keep it plugged into my lighter at all times because of other reviews I read.  Sometimes it turns off when I touch it to change the song.  I don't know if all my bumping has loosen it or what.    I like the remote, but it seems like you have to hold it up and point it to the holder.",3
This case as displayed online is really pretty but as soon as I opened the package I was disappointed. It appears that the case was actually designed for a different item and was modified to work for the Ipod Touch.,3
I think that this is the cutest case ever because i love that picture so much but it doesnt protect your ipod at all i know that its just that back case but i felt like it didnt really fit and the second i dropped my ipod the case snapped in two. so i will recommend this to people that dont drop their ipods and that arent really looking for protection. other than that if you drop it a lot no matter how cute it is dont get it...,3
"Products are new and fit my 99 Sentra as described. However, they are only able to be maintained at 45 degree angle. I have to recline my seat to be able to see the road without much obstruction. I think they all have the same issue since it is the same for the passenger side one. Actually at first, both were able to maintain 30 degree angle. To my dismay, they did not return the the original position and were simply hung in the air. However, I was able to put them back in the original position the next day and they can be kept there firmly. I accept the way it is for the low price.",3
It is an ok screen but came with close to no instructions so I had to look it up on YouTube and as a result all my hardware no longer works on my iPod!! Word of advice know what you are doing or don't replace it yourself!!,3
"I purchased my Literati last spring. The company I work for marked them down to $39.99, from $129.99 and it was an offer not to be refused. Before I bought it I was not really impressed with e-readers. I like books, actual paper, the library is my second home. But I bought one, and I was surprised that I liked it. Most of my co-workers bought them and shortly after returned them because of the \\""quirks\\"". It sometimes doesn't want to turn on-so you have to plug in the power cord and press the reset button. Sometimes it wont let me open library books I've downloaded, or most of the books I have downloaded disappear. When that happens you have to reset to factory settings and re-download the library books and other ones stored on my computer. Since I paid a fraction of the suggested manufacture price, I can live with these quirks. Not everybody can and don't expect any tech support help if you call Sharper Image, one of my friends did because hers wouldn't turn on and the guy told her he didn't know what what cause that and she should just take it back to where she bought it. So the moral is if you can find it super cheap, it is worth the quirks for a \\""starter e-reader\\""",3
I bought it and my friend liked it so he bought it from me...seeing that after I purchased this my sister crashed my car,3
This stretches more than I thought Dacron Rope was supposed to. Tried it for a hammock and ended up on the ground from it stretching.,3
"Good product, it works as advertised. It does lose connection from time to time, I have to restart it and it continues to work.",3
No shuffle feature but holds as much as the SD card you put in it just make sure your SD card is previously formatted. Mine got a little wonky. :/,3
"Sounds good. The only complaint I have is that the cable is extremely short - like, maybe 3 or 4 inches. Not long enough for the speaker to sit on top of my computer tower while plugged in... but also not long enough for it to sit next to the tower. It just sort of dangles. Right now it's sort of lying upside-down on a pile of books next to the tower. Pretty inconvenient. Also it doesn't really get as loud as I expected, but for my purposes it works just fine.",3
"Plays mp3s OK but I can not get the video function to work. Even after I followed the instructions sent to me by the seller. It said to use videos in the .asf format. I converted a simple, short video file to .asf but this player still would not play it. Also the shipment was received with the remote control smashed in the mail. Seller was willing to make that right but I have just lost interest in these cheaply made players entirely.",3
One of the radios has continous statiic but the the battery last a long time. I would recommend this to a friend.,3
"The clock functions well and syncs with the iPad  easily, however, the model seems to have some conflicts with items such as the iPod Nano, and older iPods.<br /><br />As an alarm clock, this works extremely well, with several sound settings, including using your iPod as an alarm clock, but it's a feature that only comes with some cravats. if you want to use your own playlists, you must create a special playlist, and assign songs to it, instead of having the clock radio be able to choose your own, already created playlists.<br /><br />As an FM and AM radio it is functional and works.",3
"I purchased this item for my daughter for Christmas, 2008.  She loved it and it did work well for a while.  Not the greatest picture quality, but she mainly used it as an MP3 player.  However, the screen went bad in June which rendered the unit unusable.  I'm not sure what the life of an MP3 player should be, but 6 months isn't great in my mind.",3
"This worked as advertised for several months; then after an update to the iPhone operating system, I receive an error message on the phone when I plug in the built-in charging cable that the device is not supported, and the built-in charging cable will no longer charge my iPhone.",3
Needed the other kit this kit work for other models,3
"The skin fits nicely but is not well thought out. The bottom slot is too small and doesn't allow the sync adapter to fully insert, but its easily remedied with an Xacto knife. The center slot for the touch pad is also too narrow - it allows for all touch pad operation, but is too tight on the next\previous buttons, They are almost impossible to press - another Xacto knife solution. The screen prtoector does not fit very tightly. Otherwise the skin is pretty durable and fits just right. <br /> <br />The adapaters still require the use of the sync cradle.",3
"This is my first MP3 player.  My husband helped me figure out that I needed to load CDs first to my computer, and then back to the player to get them into the proper format - not as easy as \\""drop and drag\\"" as the instructions (online) say.    I'm pleased with it overall, but I bought it for music and audiobooks (primarily Overdrive from my local library).  After about 17 minutes into a longer audiobook track, I lose the ability to keep my place or fast-forward or rewind past the 17 minute mark.  I can keep listening, but no stopping, going forward, or going back allowed till the next track--and then only for the first 17 minutes.      It sounds like this is a chronic problem, which I read about in the Sansa online forums.    I don't want to mess around with software to \\""chop up\\"" the files at this point.  So I'll use it for music and look for something else for audiobooks.",3
Great No problems,3
"the case was as pictured... but NOT REAL LEATHER. its made of the same material cheap shoes from payless are made of. that knocks one star off. the case doesnt stay closed when the ipod is in it. hopefully its just because its still fresh and stiff (giggity) and it still needs to be broken into. but until then, that knocks off another star. all in all, you may be really happy with it, seeing as how i'm pretty picky. and you cant complain about the price either.",3
"The Everydaysource case is compatible with an Apple iPod touch 5th Generation. I didn't give it a higher rating because it just looks OK, but the case functions well as a case for my iPod when it's in my purse.",3
"eh, it was ok. but it doesn't really protect anything. when you take it off after it has been on for a while, you'll notice it scratches up your player anyway. I pretty much just bought it to add bulk to it, because it was always slipping out of my hand. get a rubber or silcone case, they are better.",3
"cheep... tried to unplug it from the stereo and the plug fall apart... once I rewired the connection it works fine, not as well as a stock car antenna, but works fine.",3
The rubber cover and armband work great. Have used it for a long time and it doesn't give me any trouble when working out. The home charger works and the retractable USB is fantastic. The car charger doesn't work for my 5th Gen Ipod. Still not sure why that is. In any event its still worth buying for the other stuff and maybe the car charger will work for you.,3
"I purchased Amazon prime which seems to be a real waste of money because 65% of the things I want to purchase  is not eligible for the prime advantage, including the ZVM silicone skin case so I deceided to go directly to PC microstore where I found it on sale for $11.99 (that's $6 less than Amazon's price) and free shipping to boot.  So I sugget you go directly to the site than purchasing it through Amazon.",3
these screens look like they will last on your I phone. I got these for something other than an i phone and have been keeping up.,3
"Looks good, works well, but unfortunately not compatible with my CD radio. It sounds very slowly and with much interference (very bad, I can not use it). The phone is compatible engages properly, but comes very slowly and with much interference. Seller OK, radio cd is probably my problem. Because it sounds very slow and lacks manual only give three stars.",3
"Unit works ok, with the right station, but not as good as the previous Zune transmitter I had. The previous one had the transmitter and charger in one. This one is a transmitter with a separate power cord. I don't mind the design; just stating that the other unit seemed to work better.  One small problem. The clip that disconnects the power cord from the transmitter is missing. I was able to connect the cord to the transmitter, but now I cannot remove it. Not the end of the world, since it still works. However, I emailed the company over 20 days ago and have yet to hear a response.  For the cheap price, it is a good deal. But forget about customer service.",3
Not very sturdy.  Plastic is already falling apart after a few weeks of use.  Ears are &#34;cute&#34; but not attached well.,3
"i have the same gripes about this cheap monitor as the other reviewers, it was just thrown into a box with no padding, and no manual, not even a scrap of paper to confirm the dip switch settings.  and yes the white tab was for the screen protector, which is applied obviously before they put the monitor in the plastic case as the edges are under the plastic.  I guess my biggest complaint would be that the monitor will in fact go to a blue screen if signal is lost, it will show some snow with a weak signal and it does switch back pretty quickly when signal comes back.",3
"The ZVUE is good except that it doesn't come with much space for music and the media cards are expensive so if you're looking to put more than 60 songs on this you're out of luck! (And that's ONLY if you have no videos on it... just one 3 minute music video cut my music time in half!) The screen is big for an mp3 player but the quality isn't that great (think of watching tv with an old fashioned bunny ear antenna, no cable or satellite, that's the video and picture quality). As for battery life it says it lasts \\""for hours\\"" but mine barely made it through an hour and a half! I would throw mine away but then I'd feel guilty cuz my Mom got it for me for Christmas! I'll give it a year for her sake but then I'm buying a different one!",3
heavy and works.  gets warm.  Don't bother signing up for new trents free product testing that is just a way for them to send you nonsense emails.,3
"This was a nie product, A little snug for my Padigital 7in. ebook. But I guess it will do in protecting it I am satified with the purchase.",3
I love the texture and design and that it's sheer. What I don't like is that it's not ipod deck friendly. Whenever you want to use your ipod alarm/stereo you have to pry this case off because it's so difficult to get off and you definitely need a tweezer or something to help unless you wanna break your whole nail off :(,3
"These walkie-talkies have very poor sound and not much range.  They are very cheaply made, and look like poorly constructed toys when you see them in person.  I do not recommed them at all.",3
Not very loud.,3
"I had heard about the Nike + system and thought it sounded really cool, so I went out and got the Sport Band. First off, the thing is still only about 90% accurate (as far as distance) even after you calibrate it. I saw the first time that it was incorrect with the distance, so I wiped the Sport band clean to factory settings and tried to recallibrate it again. Still, messed up. I also think it probably estimates mile times a little on the fast side too. It's good for a solid estimation, but I wouldn't take it 100% seriously. I think it's meant to be a marketing ploy \\""Wow, look how fast/far I am running! I'll buy Nike stuff cause it makes me more athletic!\\"" Blah blah blah. So I guess what I am trying to say is that you can get the Sport band but be prepared to take out a calculator and figure out what 90% of your calories, distance, and time would be since it's that off target. With all that being said, this is probably the best you can get for your money as far as something that charts your run/distance/calories.",3
"This case is GORGEOUS but it's falling apart. When I'm not using my iPod, I keep it inside an inner pocket in my purse. It has NEVER been dropped, yet the case is breaking. I thought maybe some of the stones would fall off at some point but that hasn't happened. The case itself though is completely cracked apart on one side.",3
"its hard to rate a warranty that you havent needed to use yet, but the price is fair for the length of the warranty, so , so far so good",3
Transmission and reception volume is a little low.,3
Ok,3
"If you are looking for a dependable belt clip, do not buy this case.  My Zen has fallen off several times already so now I have to check often to make sure it's not getting ready to fall off again.  The belt clip has two problem areas:  1.  the part that screws on to connect it to the silicone skin itself and 2.  the part that clips onto your belt.  The connection between these two parts is VERY flimsy.  Not much you can do to remedy that problem.",3
"Mostly does the job, but it is not secure so it stops providing power intermittently.  Location down so have to keep averting eyes too far from driving view.",3
$15.00 is what you get,3
"Good tuner, even if it does suffer from the usual hit or miss MFJ assembly quality. Mine failed after a couple of months when a 15W 25ohm resistor melted. Turns out, this TO-126 component is only rated for its full power dissipation when attached to a heat sink. MFJ didn't see fit to use one. Eight dollars for a replacement resistor and a visit to an old power supply to salvage a heat sink and my tuner is back in action.",3
Always says battery is low like a day after I put a new battery in... works decently though.,3
the buttons come out..i opened it and put in my zune and went to hit the power button...but there was nothing there....the volume and power button sit in 2 spots...when you open it you have to be careful they dont fall out and get lost since they're clear plastic and can be VERY hard to find..aside from that..it wasn't bad for the $..but i'll be going back to my silicone rubber case for when i take this to work since its always falling out of my hoody pocket.,3
"I bought the package of 2 cables. It's been close to a month and one of them has stopped working. It looks brand new, no visual damage to cord or exposed wires.....but it just stopped working. We'll see how the other one does, but it's not looking to promising.",3
The suction cup don't stick very well in the long run. Also you have to mount it upside down to be able to plug the 3.5 mm in.,3
"It actually works, to my surprise.  I don't expect it to last long,  OK for a backup.",3
"[[ASIN:B001AH5KQQ 8 GB MP4/MP3 Player with FM Radio, Camera, Voice Recorder, USB Portable, and 2.8-inch Touchscreen]]    The technology behind this device is wonderful. I having trouble with the features which comes with it such as the touch capability. I find it hard to select an option, this mal-function had me going loco. because when i want to play the next song i have to touch the play button instead of forward button. Otherwise the audio is nice, camera is fair, and other such feature is wonderful.",3
"EDIT: I've had this case for about a week or two and already the white inner plastic case has already broken. It split on the side and I'm going to have to glue it or something. I thought this case would be better and more durable. I've only been using it in normal daily activity, haven't dropped it or anything, so it shouldn't have broken. I'm disappointed.<br /><br />ORIGINAL: My previous gen iPod had just a plain old case made from recycled car tire. It lasted me for 3 years and I loved it since it gave my iPod protection without being too clunky (I like to fit my iPod in my pocket after all). I just recently got the new 5th gen and wanted another good case for it. This Full Protection Defender Case is different from my old one and I will outline some of the pros and cons I've found with it after using it for about a week now:<br /><br />PROS:<br />-Very sturdy. I'm pretty sure it would protect my iPod from damage such as dropping.<br />-Classy. It just looks nice and sleek. I got the black and white one and it matches my shoes. :)<br />-Fits perfectly on the iPod. It's snug and doesn't slide off at all, which I was worried about. It fits.<br />-Doesn't slide everywhere. Some cases are so smooth if you set your iPod down it might skitter right off the table. This case helps prevent it from trying to fly away from you all the time. It has a nice weight too: not too heavy, but heavy enough that if it fell out of your pocket you would notice it.<br /><br />CONS:<br />-A bit clunky. Maybe not as thick as other brands but it definitely adds bulk to the \\""sleek and slender\\"" appeal of the iPod touch. I cannot fit it into my jeans pocket anymore with the case on it. I would have preferred a slightly thinner case but of course the bulkiness is part of how it protects the iPod so it's not a big complaint I have.<br />-The silicone bits come loose sometimes. It's hard to explain unless you have it in your hands, but the white (or whatever color you pick) bits on the sides ofthe case have these tiny slots that fit into each other to keep the outer case attached to the inner plastic case. They come out sometimes. It doesn't make the case fall apart but it's a bit annoying to have to fiddle with it and slide them back in.<br />-The biggest con for me was the plastic screen protector. I had to take it off. It left a gap between the screen itself and the protector, and this is an iPod TOUCH isn't it? Thus, when I went to touch the screen, I had to push the protector with my finger down to make it touch the screen. It was just not really functional. I also removed the plastic protector on the back of the case that covers the Apple logo because it arrived with a scratch on it.<br />-The final con is that when little bits of dust or hairs or fingerprints, etc. get on the screen, now that I had to remove the protector, it's hard to clean because the case is higher than the screen itself and I have to disassemble the entire case to fully clean my iPod screen. I think even if I left the protector on, this would still happen. I'm the kind of person who likes to have a very clean screen so I have to do this once every day or two.",3
"I bought these for my girlfriend who decided they'd look nice on her recently bought ipod touch. I set them up and they looked good for a while, but when one of the corners started to peel off, that was the end of them.<br /><br />Please be advised hat these skins are for decorative purposes only, they do not offer any kind of protection to the ipod.",3
O.K.,3
"Very light and low quality, which is expected at this price. Can be worth if it you have realistic expectations.<br /><br />Pros:<br />- Cheap.<br />- It does what it says. Music playback is OK.<br />- Battery life seems good.<br />- Looks like an old gen iPod, if you care about this.<br /><br />Cons:<br />- The buttons are VERY loud.<br />- The menu navigation is really confusing, especially if you're used to other devices. Example: &#34;Menu&#34; is the enter/select button, &#62;&#62; is down, &#60;&#60; is up, and the only use for the middle button is volume control when in playback mode. I also cannot find a way to move back through the menus - I have to hold down the &#34;Menu&#34; button to be taken back to the main menu and start again. Selecting an album is really annoying (you have to navigate through a multi-level directory using the Menu and arrow buttons).<br />- There are occasional garbled blips during music playback.",3
The voice seems garbled and hard to understand  My wife cant make out what the voice is saying in noisey traffic.,3
"Once you drop it, the clear part starts cracking and breaking and chipping away. I love the way that it looks though. It's very cute and looks just like the picture.",3
"Difficult to get all software installed, but worked just fine after.  Better instructions needed.",3
"Wasn't too crazy for this product.  Bought it for my boyfriend along with an iphone and cover.  We've tried several sheets, thinking we just put it on incorrectly, even had others try it, but the bubbles underneath just won't go away. Not sure if it's the product, or us, which is why I gave it 3 stars instead of 2.  Either way, it's way too difficult to even bother having a screen protector.",3
"The Gomadic FM transmitter is a great idea.  It allows you to use any music device (iPod, smart phone, MP-3 player) to transmit it's music over your car radio using the FM tuner.  All you need to do is plug your device into it using the headphone jack, find a \\""quite\\"" FM station, tune the device to that frequency, and listen.  The audio quality is pretty good and the loudness is controllable by both the device and the car radio.  They even offer several charging adapter cords for use with multiple devices.<br /><br />Now for the bad.  I have had two such units.  The first, ordered to use with an Android phone for playing music in my Tahoe, simply fell apart after several months of use.  The plastic case is of sub par quality and I reglued it several times.  But the device simply stopped working one day and was never again usable.  I also noticed that it imposed a high frequency \\""hum\\"" over the radio when the charging cord was used.  Unplug the charger and the hum stopped.  A minor inconvenience.<br /><br />Fast forward to my second unit, now ordered for an iPhone.  This one seems to be holding up better, but the hum is still there.  Apparently there is an unfiltered component in the charging circuit that is present in all units.  This is a poor design and the results are very annoying.<br /><br />So, overall, I give it three stars, as it is a great idea that works well, at times.  But a little better manufacturing would have gotten it five stars!",3
"I recieved it i good time.  I had to work to run the power from the console up the piller to the mirror.  I was able to get it installed and adjusted the mirror and was pleased with the display.  But soon it stopped working.  I contacted the seller and they were very accomadating and authorized me to ship it back.  I paid to ship it back 3 times to the address they gave me.  I don't blame the seller, it was not their fault.  But the Post office could not find their address.  Finally the seller just said forget, and refunded my money.  I liked the seller, they appeared to honest and they did me right.  I would have liked to have the mirror but the US postal service had issues.  Maybe next time.",3
"I have a coby Kyros 7024 and the protectors are too big, I had to cut them down to fit my 7\\"" tablet.",3
the cover did not properly fit the 30GB ipod classic despite saying so. Also the picture shows white but i got it in black.    Delivery was on time and the screen protectors work...,3
"I got this on sale and the price was right. However, the setting and other controls are difficult, if not impossible to use in the the shower. There is a lot of &#34;play&#34; in each control, so it can get rather frustrating to get things right.",3
this portable Solar charger worked well with my 2nd gen. ipod with alittle mod. but i think it is a pain hangging of the bottom of my ipod. it's worth they money just not my cup of tea. shipped fast and worked.,3
"This is my second attempt to order a case for my TomTom XXL 550M. The first one was entirely too small - could not close the zipper all the way, and part of the device stuck out of the case; even though my TomTom was clearly listed in the applicable models list.  So, I tried again with a different brand case. The good news is that my TomTom fits nicely in this case and I can completely close the zipper. The bad news is that nothing else will fit in this case. It has a mesh pocket to hold other things, but I'll be luck to fit my business card into the pocket and still be able to close the case. I wanted a case to hold my TomTom and my car charger/plug, but the charger/plug will NOT fit into this case along with the TomTom.  Bottom Line: the case is nice and will do a great job protecting my TomTom, but nothing else will be stored inside.",3
it will do the job no doubting that the only thing is my mom is complianing that your fingers dont move smoothly on this screen protector i bought a nice leather case with it in that you really cannottell,3
"I got this mainly for the radio.  I was hoping listen to my favorite radio   station at work. After reading the many reviews stating  that radio reception was excellent, I was a little disappointed  to find that, I could not access my favorite radio station,  then to \\""add insult to injury\\"", I was collasping the antena  one day and it broke off in my hand. Bear in mind, I only had this for 4 days. Some quality, if I had bought this from a Retail Store, I'd be returning it Immedaitly. However since I bought it online I guess I'll just keep it, besides everything else works fine.",3
"While the case is as advertised, and we are happy to have it, it just about fits a Pandigital reader.  The fit is very tight.  While it does offer some protection, it is no subnstitute for a well padded case.  We're glad to have it, but will buy a slightly larger and better padded case next time.  It's well worth it for the price and, as long as it's not used heavily for travel, it's a good case.",3
Good sound quality. Slight delay on audio when watching video. Very poor range compared to other BT equipment I own.,3
Quite good looking case.<br />the corners are very good for protection.<br />the silicone case fits perfectly but the hard plastic case pops out sometimes.,3
"Lifeproof cases are the next big thing for iPhone 4's. Completely waterproof, shockproof, and form fitting, they make otter boxes seem pointless. If you get one, this is the only dock extender that will work for a Lifeproof case. Unfortunate, because these aren't the best. I bought two. One did not work right out of the box. The iPhone said it was not supported and no sound would transfer through it, although it did charge. This happened on every accessory I tried connecting it to. It wasn't user error because the other one worked fine, for now... Trying to get a replacement for the defective one now.    Another thing is that these don't even go all the way on the dock or any standard 10 pin connector. It's like they're a little too short. Not a big deal but adds to instability, so I can see why other reviewers have said they fall apart. If you press on your iPhone screen while this is on a dock, you're really stressing this thing, just asking it to break. Solution? Buy the Sendstation dock extender with this, and use the send station back brace with the radtech. It helps reduce the stress. Another plus to the sendstation, aside that it's not defective right out of the box, is that you can use it to dock iPads too. The brace is just barely stable enough to hold it up, but it works.     If you don't own a Lifeproof case, there really is no point in buying this. Just get a sendstation. It cost about the same, or less, has the brace, and I've had no problems with it not working. I have two of them too.    Putting all the weight of the phone, and your fingers pressing the screen, on this little plastic radtech adapter sticking out of your dock, well...you take a guess how long it will last. If it even works correctly. Still, this allows me to use my Lifeproof case on a dock so 3 stars just for that.",3
Connection is easy but its sound is not big enough. Sound is not clear and very bad when I turn my Phone's volume to maximum,3
"This kit looks really nice until you try to do anything with it.  NONE OF THE PICTURES IN THE MANUAL ARE CLEAR ENOUGH TO SEE WHERE TO PLUG THINGS IN.  They promise more information on a web site that doesn't exist.  How many bright-eyed bushy tailed newbies have they frustrated and turned away?<br /><br />However, my seller, RobotSimple, saved the day.  On a Saturday, no less.  They set me a link to a pdf of the manual that can be blown up enough to clearly see the diagrams.  The pdf is on the SparkFun website.  I am not sure it will make it through Amazon editing, but here it is:<br /><br />[...]<br /><br />I recommend buying this from RobotSimple if possible.",3
"I really want to like and use these (we bought two), but they dont seem to turn on and off automatically when the vehicle does. As such, it requires button pushing when you get in a car, and you have to remember to turn it off and on.<br /><br />Also, both of the cameras definitely 'skip' small periods between the clips regularly. I've also had to convince a police officer at a checkpoint that it wasnt a radar detector.",3
"THE LOOKS, THE FIT, THE TEXTURE, VALUE, ALL GET TOP MARKS. MY ONLY RESERVATION IS THE MATERIAL. IT IS NOT DESCRIBED AS LEATHER BUT \\""NAPA LEATHER\\"". THIS QUALIFIER  TAKES AWAY THE POSSIBILITY OF MISUNDERSTANDING. THERE ARE SEVERAL ITEMS DESCRIBED AS \\""LEATHER\\"", WHICH REALLY MEAN FAUX LEATHER. THEY DESCRIBE THE FEEL AND LOOK AND NOT THE MATERIAL ITSELF. THEY PASS. BUT \\""NAPA LEATHER\\"" HAS TO BE REAL LEATHER!!  !IF I SAY \\""SHEFFIELD STEEL\\"" I CANNOT MEAN TIN!!",3
first of all i wanted one set and ended up paying for two and secondly the headphones are cheap and dont work part of the time the plugin addapter was very useful tho but for the 79 $ it cost me i expected a much higher quality of products,3
"I literally had ONE cassette tape that I needed saved onto my harddrive.. and this did the trick.<br /><br />I plopped a tester cassette in and tried to close the door but it wouldn't stay shut! I shrugged and just set my iphone on top of the case to keep it shut, worked just fine for me. i played the tape and listened to it from my computer, and the quality transferred fairly, but the speed was at like... 1.7.. everyone sounded like mice. I just slowed the audio down to normal speed in editing and now I've got my tape all transferred and I'm satisfied. I'm even keeping the damn thing in case I need it again.. but honestly.. this thing couldn't survive more than a couple more uses.<br /><br />Just about everything that could have gone wrong with this thing DID go wrong.. but I'm giving it 3 stars because it did what I needed it to do in the end. BUT if you plan on KEEPING your hard copy tapes, I recommend you not buy this.. it did quite a number on my original.",3
"Do the trick work as well as the original ones, thus if the originals did the job I would not had to replace it.",3
"I purchased these speakers for my 10 year old daughter, for Christmas, to use in her bedroom, connected to different mobile devices. I had trouble getting them to put out enough volume to get the water to dance inside the speakers. I've found that iPhones do not put out a strong enough signal to get the water to dance, even with an inline booster on the stereo mini jack aux cable. Over bluetooth? Forget it. There is hardly any volume coming out of the speakers, no matter what I did, using these speakers with an iphone. However, my ipad & Accer tablet had enough signal to get the speakers to work. Ditto my imac & PC. Still needed the inline booster though. After fooling around with different DJ apps & music creation apps on the ipad & imac, the sounds the speakers like the best, to get the water dancing, were sharp high frequency sounds. Snare drum, cymbals & high hats seem to get the best response. Other high frequency sounds also work well. Vocals, mid-tones & bass... not so much. The overall sound quality is not too good, so don't expect too much. While I was initially disappointed with these speakers, after fooling around with them a bit, they are just alright. Good enough to entertain a child, but adults will tire quickly of the sound and water works.",3
The fm transmitter works great and has a pretty good quality aux cord to hook up to...the chargers on the other hand are a NO GO. First day I had it plugged in the metal connector got loose and it falls apart. Wish it had the fm transmitter and just a USB port. Might have to look into those soon.,3
"I loved the Tardis decoration on this, but the case felt cheap and like it would offer no protection whatsoever against an accidental drop. I went back to my silicone case but will keep this for my girls, who are unparalleled Whovians.",3
"Great idea and nice product but because of the way my knee fits into my car and the location of the lighter into which this plugs, it's totally unusable. Others with shorter legs would be fine but for those whose legs consume space at/near the lighter outlet, consider something else.",3
